term,lag,grid_raw,effect,lo,hi,log_effect,log_se,ci_label
temp,15,9.633333333333297,0.99997425,0.9997628410500522,1.000185638837024,-2.5782734e-05,0.0,pointwise confidence interval
temp,15,9.933333333333302,0.99998593,0.9998726786078298,1.000099081804881,-1.4126301e-05,0.0,pointwise confidence interval
temp,15,10.233333333333299,0.9999982,0.99998351495748,1.0000127897722122,-1.847744e-06,0.0,pointwise confidence interval
temp,15,10.533333333333296,1.0000107,0.9999264549865764,1.0000949800981114,1.0713935e-05,0.0,pointwise confidence interval
temp,15,10.8333333333333,1.0000232,0.9998398234159028,1.0002066651360555,2.3227185e-05,0.0,pointwise confidence interval
temp,15,11.133333333333297,1.0000354,0.9997526403692987,1.0003181617428811,3.5360456e-05,0.0,pointwise confidence interval
temp,15,11.433333333333302,1.0000467,0.999664595837488,1.0004289901442989,4.6718866e-05,0.0,pointwise confidence interval
temp,15,11.733333333333299,1.000057,0.9995754673796555,1.000538694631603,5.6963414e-05,0.0,pointwise confidence interval
temp,15,12.033333333333296,1.0000657,0.9994850151760893,1.0006467845932,6.572902e-05,0.0,pointwise confidence interval
temp,15,12.3333333333333,1.0000726,0.9993930309941604,1.0007527824109468,7.267296e-05,0.0,pointwise confidence interval
temp,15,12.633333333333297,1.0000774,0.9992992524120484,1.0008561080367675,7.737428e-05,0.0,pointwise confidence interval
temp,15,12.933333333333302,1.0000795,0.9992035055501345,1.0009563014278477,7.951632e-05,0.0,pointwise confidence interval
temp,15,13.233333333333299,1.0000787,0.9991055485071525,1.0010527766973956,7.868558e-05,0.0,pointwise confidence interval
temp,15,13.533333333333296,1.0000746,0.9990052133861557,1.0011450601944878,7.4561685e-05,0.0,pointwise confidence interval
temp,15,13.8333333333333,1.0000669,0.9989022798242189,1.00123262637867,6.67721e-05,0.0,pointwise confidence interval
temp,15,14.133333333333297,1.0000551,0.9987965494631922,1.0013149798610232,5.4970384e-05,0.0,pointwise confidence interval
temp,15,14.433333333333302,1.0000389,0.9986878070427262,1.001391657143475,3.8817525e-05,0.0,pointwise confidence interval
temp,15,14.733333333333299,1.000018,0.9985758211873512,1.001462196037123,1.7967075e-05,0.0,pointwise confidence interval
temp,15,15.033333333333296,0.99999213,0.9984604043759732,1.0015262247915475,-7.8603625e-06,0.0,pointwise confidence interval
temp,15,15.3333333333333,0.99996096,0.9983412835125519,1.001583338260388,-3.900379e-05,0.0,pointwise confidence interval
temp,15,15.633333333333297,0.99992424,0.998218168692678,1.0016331707678623,-7.579103e-05,0.0,pointwise confidence interval
temp,15,15.933333333333302,0.9998816,0.9980908607083406,1.0016754748529615,-0.000118445605,0.0,pointwise confidence interval
temp,15,16.2333333333333,0.99983275,0.9979590789311378,1.0017099805732508,-0.00016724318,0.0,pointwise confidence interval
temp,15,16.533333333333296,0.99977756,0.9978225447660589,1.0017364909286672,-0.00022242218,0.0,pointwise confidence interval
temp,15,16.8333333333333,0.99971575,0.9976809408412439,1.0017548183869516,-0.00028423592,0.0,pointwise confidence interval
temp,15,17.133333333333297,0.9996472,0.9975340085732326,1.001764851165578,-0.00035287067,0.0,pointwise confidence interval
temp,15,17.4333333333333,0.99957156,0.9973814637413452,1.0017665260602513,-0.00042850152,0.0,pointwise confidence interval
temp,15,17.7333333333333,0.99948883,0.9972230201522103,1.0017597972515817,-0.0005112961,0.0,pointwise confidence interval
temp,15,18.033333333333296,0.99939877,0.9970584053409843,1.0017446504067493,-0.0006013997,0.0,pointwise confidence interval
temp,15,18.3333333333333,0.9993013,0.9968873756187157,1.0017211323456614,-0.0006989129,0.0,pointwise confidence interval
temp,15,18.633333333333297,0.9991963,0.9967096650284998,1.001689275449363,-0.0008039549,0.0,pointwise confidence interval
temp,15,18.9333333333333,0.9990838,0.9965250926909345,1.0016491838333659,-0.0009165667,0.0,pointwise confidence interval
temp,15,19.2333333333333,0.9989638,0.9963334804793706,1.0016009816989853,-0.0010367781,0.0,pointwise confidence interval
temp,15,19.533333333333296,0.9988361,0.9961346443958374,1.0015447548416956,-0.0011646412,0.0,pointwise confidence interval
temp,15,19.8333333333333,0.99870074,0.9959285182510914,1.0014806725365353,-0.0013001077,0.0,pointwise confidence interval
temp,15,20.133333333333297,0.998558,0.9957150599793225,1.0014089249268057,-0.0014431067,0.0,pointwise confidence interval
temp,15,20.4333333333333,0.9984076,0.9954941776600313,1.0013296108807495,-0.0015936382,0.0,pointwise confidence interval
temp,15,20.7333333333333,0.99824995,0.9952659415375372,1.0012429574558064,-0.001751557,0.0,pointwise confidence interval
temp,15,21.033333333333296,0.9980851,0.9950304237214677,1.0011491154326617,-0.001916755,0.0,pointwise confidence interval
temp,15,21.3333333333333,0.997913,0.9947876626329814,1.001048239858054,-0.002089139,0.0,pointwise confidence interval
temp,15,21.633333333333297,0.9977341,0.9945378729472852,1.000940562163735,-0.0022684895,0.0,pointwise confidence interval
temp,15,21.9333333333333,0.99754834,0.9942811956179878,1.0008262537515114,-0.0024546534,0.0,pointwise confidence interval
temp,15,22.2333333333333,0.9973561,0.9940178571432788,1.0007055565373648,-0.0026474,0.0,pointwise confidence interval
temp,15,22.533333333333296,0.99715745,0.993748023053475,1.0005786619125705,-0.002846554,0.0,pointwise confidence interval
temp,15,22.8333333333333,0.99695283,0.9934719506025836,1.0004458477712324,-0.003051851,0.0,pointwise confidence interval
temp,15,23.133333333333297,0.9967423,0.993189826541109,1.0003074106477345,-0.0032630526,0.0,pointwise confidence interval
temp,15,23.4333333333333,0.9965261,0.992901810096164,1.0001636895460106,-0.0034799129,0.0,pointwise confidence interval
temp,15,23.7333333333333,0.9963047,0.9926080399604273,1.0000150812324775,-0.0037021674,0.0,pointwise confidence interval
temp,15,24.033333333333296,0.99607825,0.9923085822237342,0.9998621001106104,-0.0039295293,0.0,pointwise confidence interval
temp,15,24.3333333333333,0.9958469,0.9920033796757871,0.9997053175795676,-0.0041617453,0.0,pointwise confidence interval
temp,15,24.633333333333297,0.99561113,0.9916923028022187,0.9995454671495303,-0.0043985173,0.0,pointwise confidence interval
temp,15,24.9333333333333,0.9953712,0.9913751084955398,0.9993834264647176,-0.0046395324,0.0,pointwise confidence interval
temp,15,25.2333333333333,0.9951274,0.9910512647848451,0.9992201707324438,-0.0048845746,0.0,pointwise confidence interval
temp,15,25.533333333333296,0.99487996,0.9907202908179155,0.9990569959968915,-0.0051332414,0.0,pointwise confidence interval
temp,15,25.8333333333333,0.9946292,0.9903813578214693,0.9988953259041599,-0.0053852424,0.0,pointwise confidence interval
temp,15,26.133333333333297,0.99437565,0.9900335844079501,0.9987368980359594,-0.0056401566,0.0,pointwise confidence interval
temp,15,26.4333333333333,0.9941198,0.9896759082970874,0.9985836180199706,-0.0058975704,0.0,pointwise confidence interval
temp,15,26.7333333333333,0.9938619,0.9893071799676313,0.9984376959947432,-0.0061569624,0.0,pointwise confidence interval
temp,15,27.033333333333296,0.9936029,0.9889263128727681,0.9983015918569769,-0.0064176545,0.0,pointwise confidence interval
temp,15,27.3333333333333,0.9933435,0.9885322942275129,0.9981778705485679,-0.0066788793,0.0,pointwise confidence interval
temp,15,27.633333333333297,0.99308443,0.9881244341109088,0.9980693298996645,-0.00693959,0.0,pointwise confidence interval
temp,15,27.9333333333333,0.9928274,0.9877025809812208,0.9979787751296887,-0.007198464,0.0,pointwise confidence interval
temp,15,28.2333333333333,0.9925739,0.9872672904917429,0.9979089442315768,-0.007453855,0.0,pointwise confidence interval
temp,15,28.533333333333296,0.9923261,0.9868203159826043,0.9978625908548471,-0.0077035017,0.0,pointwise confidence interval
temp,15,28.8333333333333,0.99208695,0.9863646860841694,0.9978422919999101,-0.007944584,0.0,pointwise confidence interval
temp,15,29.133333333333297,0.9918596,0.9859047337978084,0.9978504829490519,-0.008173689,0.0,pointwise confidence interval
temp,15,29.4333333333333,0.99164873,0.9854464284232708,0.9978901742526259,-0.008386284,0.0,pointwise confidence interval
temp,15,29.7333333333333,0.9914597,0.9849965661273341,0.9979653896283344,-0.0085769035,0.0,pointwise confidence interval
temp,15,30.033333333333296,0.99129915,0.9845616920110017,0.9980826453605676,-0.008738957,0.0,pointwise confidence interval
temp,15,30.3333333333333,0.99117446,0.9841460909017042,0.9982531419406545,-0.008864656,0.0,pointwise confidence interval
temp,15,30.633333333333297,0.99109477,0.9837486826418156,0.9984956839156403,-0.008945134,0.0,pointwise confidence interval
temp,15,30.933333333333294,0.99106956,0.9833594710982212,0.9988400863749731,-0.008970562,0.0,pointwise confidence interval
temp,15,31.2333333333333,0.9911091,0.9829565422299577,0.999329101362218,-0.0089307465,0.0,pointwise confidence interval
temp,15,31.533333333333296,0.9912231,0.982506587239262,1.0000170502528962,-0.00881559,0.0,pointwise confidence interval
temp,15,31.8333333333333,0.9914209,0.981971010148618,1.0009617674066558,-0.008616094,0.0,pointwise confidence interval
temp,15,32.1333333333333,0.99170953,0.9813180868971014,1.0022109917873756,-0.008325037,0.0,pointwise confidence interval
temp,15,32.433333333333294,0.99209327,0.9805354520718558,1.0037874273324443,-0.007938102,0.0,pointwise confidence interval
temp,15,32.7333333333333,0.99257356,0.9796370068449507,1.005680954025815,-0.0074541494,0.0,pointwise confidence interval
temp,15,33.033333333333296,0.9931482,0.9786595908396433,1.007851262340461,-0.006875403,0.0,pointwise confidence interval
temp,15,33.3333333333333,0.993812,0.9776523570818305,1.0102386955193765,-0.00620725,0.0,pointwise confidence interval
temp,16,-26.6666666666667,1.0014292,0.9886181626380591,1.0144063020173917,0.0014282055,0.0,pointwise confidence interval
temp,16,-26.3666666666667,1.001567,0.9890840665132558,1.0142075665180976,0.0015658177,0.0,pointwise confidence interval
temp,16,-26.0666666666667,1.0017037,0.989544213961357,1.0140127725239703,0.0017023347,0.0,pointwise confidence interval
temp,16,-25.7666666666667,1.001839,0.9899972976088998,1.0138225230366384,0.0018373989,0.0,pointwise confidence interval
temp,16,-25.4666666666667,1.0019726,0.9904420088819361,1.0136373591741104,0.0019706227,0.0,pointwise confidence interval
temp,16,-25.1666666666667,1.0021038,0.9908770976888011,1.0134577899277877,0.0021016337,0.0,pointwise confidence interval
temp,16,-24.8666666666667,1.0022324,0.9913013186758818,1.013284158669692,0.0022299811,0.0,pointwise confidence interval
temp,16,-24.5666666666667,1.0023581,0.9917135504098828,1.0131167255138962,0.0023552366,0.0,pointwise confidence interval
temp,16,-24.2666666666667,1.00248,0.9921127744144571,1.0129555986467436,0.0024769492,0.0,pointwise confidence interval
temp,16,-23.9666666666667,1.0025979,0.9924980805486251,1.012800684045658,0.0025946237,0.0,pointwise confidence interval
temp,16,-23.6666666666667,1.0027115,0.9928687853189967,1.0126517388450926,0.0027078055,0.0,pointwise confidence interval
temp,16,-23.3666666666667,1.00282,0.9932243131468166,1.0125082591654297,0.0028159656,0.0,pointwise confidence interval
temp,16,-23.0666666666667,1.0029229,0.9935643140452846,1.0123695416908638,0.0029185899,0.0,pointwise confidence interval
temp,16,-22.7666666666667,1.0030197,0.9938887124845941,1.0122347551416675,0.0030152388,0.0,pointwise confidence interval
temp,16,-22.4666666666667,1.0031102,0.9941975150279421,1.0121027596059022,0.003105361,0.0,pointwise confidence interval
temp,16,-22.1666666666667,1.0031935,0.9944910129154707,1.0119723681635113,0.0031885244,0.0,pointwise confidence interval
temp,16,-21.8666666666667,1.0032696,0.9947695754948728,1.0118422106227474,0.0032642446,0.0,pointwise confidence interval
temp,16,-21.5666666666667,1.0033377,0.9950337388952426,1.0117109148869436,0.0033321194,0.0,pointwise confidence interval
temp,16,-21.2666666666667,1.0033975,0.9952840427373335,1.0115770997327902,0.0033917427,0.0,pointwise confidence interval
temp,16,-20.9666666666667,1.0034487,0.9955210427604058,1.01143950511781,0.0034427755,0.0,pointwise confidence interval
temp,16,-20.6666666666667,1.003491,0.9957452576927779,1.0112971063178358,0.0034849755,0.0,pointwise confidence interval
temp,16,-20.3666666666667,1.0035244,0.9959570124197903,1.0111491222453233,0.0035181232,0.0,pointwise confidence interval
temp,16,-20.0666666666667,1.0035484,0.996156393372335,1.0109951431857425,0.003542062,0.0,pointwise confidence interval
temp,16,-19.7666666666667,1.0035632,0.9963432706070833,1.0108352810981927,0.0035567842,0.0,pointwise confidence interval
temp,16,-19.4666666666667,1.0035686,0.996517109486196,1.0106701039803374,0.0035623051,0.0,pointwise confidence interval
temp,16,-19.1666666666667,1.0035652,0.9966771071753084,1.0105008581547417,0.0035588406,0.0,pointwise confidence interval
temp,16,-18.8666666666667,1.0035529,0.9968220323584109,1.0103292987790737,0.003546644,0.0,pointwise confidence interval
temp,16,-18.5666666666667,1.0035324,0.9969504030576096,1.0101577950254417,0.0035261475,0.0,pointwise confidence interval
temp,16,-18.2666666666667,1.003504,0.9970604777240719,1.0099891279181377,0.0034978576,0.0,pointwise confidence interval
temp,16,-17.9666666666667,1.0034685,0.9971505223803561,1.0098264453443304,0.0034624673,0.0,pointwise confidence interval
temp,16,-17.6666666666667,1.0034267,0.9972189797538504,1.0096729856674265,0.0034208037,0.0,pointwise confidence interval
temp,16,-17.366666666666703,1.0033795,0.9972647108488094,1.0095317435027673,0.003373783,0.0,pointwise confidence interval
temp,16,-17.0666666666667,1.0033281,0.9972874360354157,1.009405279867875,0.003322538,0.0,pointwise confidence interval
temp,16,-16.7666666666667,1.0032736,0.997287897055056,1.0092952583352346,0.003268268,0.0,pointwise confidence interval
temp,16,-16.4666666666667,1.0032175,0.99726814958464,1.009202232440423,0.0032122806,0.0,pointwise confidence interval
temp,16,-16.1666666666667,1.003161,0.9972317205644511,1.0091255168200828,0.0031560063,0.0,pointwise confidence interval
temp,16,-15.866666666666701,1.0031058,0.9971835530275649,1.0090631525043392,0.003100954,0.0,pointwise confidence interval
temp,16,-15.5666666666667,1.0030533,0.9971296768789563,1.009011991236652,0.0030485876,0.0,pointwise confidence interval
temp,16,-15.2666666666667,1.0030049,0.9970769744874549,1.0089680747296217,0.0030003972,0.0,pointwise confidence interval
temp,16,-14.9666666666667,1.0029621,0.9970325083519654,1.0089269837651504,0.0029577352,0.0,pointwise confidence interval
temp,16,-14.6666666666667,1.0029261,0.9970030544361531,1.0088843557067095,0.0029218383,0.0,pointwise confidence interval
temp,16,-14.366666666666701,1.002898,0.9969944483736494,1.0088363063476016,0.0028937086,0.0,pointwise confidence interval
temp,16,-14.0666666666667,1.0028782,0.997011068397579,1.008779856575289,0.0028740652,0.0,pointwise confidence interval
temp,16,-13.7666666666667,1.0028673,0.9970554506662433,1.0087132248720203,0.0028632954,0.0,pointwise confidence interval
temp,16,-13.4666666666667,1.0028656,0.997128043364691,1.0086359861931498,0.0028614104,0.0,pointwise confidence interval
temp,16,-13.1666666666667,1.0028721,0.9972272312653545,1.008549098972236,0.0028680712,0.0,pointwise confidence interval
temp,16,-12.866666666666701,1.0028868,0.9973495523778113,1.008454736841718,0.0028826147,0.0,pointwise confidence interval
temp,16,-12.5666666666667,1.0029082,0.9974899598910711,1.0083559312179693,0.002904009,0.0,pointwise confidence interval
temp,16,-12.266666666666701,1.0029353,0.9976425214609829,1.0082562075660964,0.0029310249,0.0,pointwise confidence interval
temp,16,-11.9666666666667,1.0029666,0.9978009812180009,1.0081591509237322,0.0029623024,0.0,pointwise confidence interval
temp,16,-11.6666666666667,1.0030009,0.9979592912054449,1.0080678532507708,0.0029963441,0.0,pointwise confidence interval
temp,16,-11.366666666666701,1.0030364,0.9981122687618622,1.007984738044853,0.0030317567,0.0,pointwise confidence interval
temp,16,-11.0666666666667,1.0030719,0.9982557730013215,1.0079111431280066,0.003067132,0.0,pointwise confidence interval
temp,16,-10.766666666666701,1.0031061,0.9983870397603527,1.0078474647589268,0.0031012855,0.0,pointwise confidence interval
temp,16,-10.4666666666667,1.0031381,0.9985044975858813,1.0077930596926077,0.0031331144,0.0,pointwise confidence interval
temp,16,-10.1666666666667,1.0031668,0.9986076986471216,1.0077465789506166,0.0031617284,0.0,pointwise confidence interval
temp,16,-9.8666666666667,1.0031915,0.9986970479909145,1.0077061442119175,0.003186401,0.0,pointwise confidence interval
temp,16,-9.566666666666702,1.0032117,0.9987735247144068,1.0076696670475076,0.0032065883,0.0,pointwise confidence interval
temp,16,-9.266666666666701,1.003227,0.9988383663791821,1.007634972161354,0.0032218322,0.0,pointwise confidence interval
temp,16,-8.9666666666667,1.0032371,0.9988929748747032,1.0076000874373636,0.003231857,0.0,pointwise confidence interval
temp,16,-8.6666666666667,1.0032418,0.9989387005862478,1.0075632587950167,0.0032364689,0.0,pointwise confidence interval
temp,16,-8.3666666666667,1.0032407,0.9989767195392327,1.007522976343711,0.0032355078,0.0,pointwise confidence interval
temp,16,-8.066666666666702,1.0032341,0.9990081184248754,1.0074780836540342,0.0032289438,0.0,pointwise confidence interval
temp,16,-7.766666666666701,1.003222,0.9990337447006556,1.0074276510750046,0.0032167397,0.0,pointwise confidence interval
temp,16,-7.4666666666667005,1.0032041,0.9990543372340991,1.0073710165325374,0.0031989366,0.0,pointwise confidence interval
temp,16,-7.1666666666667,1.0031806,0.9990704742329555,1.0073077178641774,0.003175594,0.0,pointwise confidence interval
temp,16,-6.866666666666699,1.0031518,0.9990825705606408,1.0072374129041228,0.003146749,0.0,pointwise confidence interval
temp,16,-6.566666666666702,1.0031174,0.9990910301188844,1.007159980957372,0.0031125434,0.0,pointwise confidence interval
temp,16,-6.266666666666701,1.0030777,0.9990961204258129,1.0070753415029823,0.0030730702,0.0,pointwise confidence interval
temp,16,-5.9666666666667005,1.003033,0.999098082469453,1.0069835610242195,0.0030284822,0.0,pointwise confidence interval
temp,16,-5.6666666666667,1.0029833,0.9990970870130569,1.0068847694369807,0.0029789284,0.0,pointwise confidence interval
temp,16,-5.366666666666699,1.0029289,0.9990933013434542,1.0067791752960702,0.002924595,0.0,pointwise confidence interval
temp,16,-5.066666666666702,1.0028698,0.9990868259228584,1.0066670395634536,0.002865661,0.0,pointwise confidence interval
temp,16,-4.766666666666701,1.0028064,0.9990778018259724,1.0065487548059127,0.0028023906,0.0,pointwise confidence interval
temp,16,-4.4666666666667005,1.0027388,0.9990662833767333,1.0064246734556763,0.0027349852,0.0,pointwise confidence interval
temp,16,-4.1666666666667,1.0026673,0.999052363658568,1.0062952588023013,0.0026637204,0.0,pointwise confidence interval
temp,16,-3.866666666666699,1.0025922,0.9990361181378683,1.0061610067363302,0.0025888793,0.0,pointwise confidence interval
temp,16,-3.566666666666702,1.0025139,0.9990176199738678,1.0060224302855116,0.0025107525,0.0,pointwise confidence interval
temp,16,-3.2666666666667012,1.0024327,0.9989969886728888,1.0058801005216826,0.0024296828,0.0,pointwise confidence interval
temp,16,-2.9666666666667005,1.0023487,0.9989742904545014,1.0057345219998601,0.0023459531,0.0,pointwise confidence interval
temp,16,-2.6666666666667,1.0022625,0.9989496741417146,1.0055862657177843,0.0022599213,0.0,pointwise confidence interval
temp,16,-2.366666666666699,1.0021743,0.9989233031547484,1.0054358726844663,0.0021719374,0.0,pointwise confidence interval
temp,16,-2.066666666666702,1.0020845,0.9988953912723801,1.005283870363809,0.0020823702,0.0,pointwise confidence interval
temp,16,-1.7666666666667012,1.0019935,0.9988661683273207,1.0051307173185537,0.0019915625,0.0,pointwise confidence interval
temp,16,-1.4666666666667005,1.0019016,0.9988358900561721,1.0049768382656068,0.0018998533,0.0,pointwise confidence interval
temp,16,-1.1666666666666998,1.0018094,0.998804932209198,1.0048226641711977,0.001807645,0.0,pointwise confidence interval
temp,16,-0.8666666666666991,1.0017167,0.9987736148274311,1.0046684945970967,0.0017152466,0.0,pointwise confidence interval
temp,16,-0.566666666666702,1.0016243,0.9987423594365656,1.004514639073792,0.0016230233,0.0,pointwise confidence interval
temp,16,-0.26666666666670125,1.0015324,0.9987115836460861,1.004361321030871,0.0015312955,0.0,pointwise confidence interval
temp,16,0.033333333333299464,1.0014415,0.9986817564486545,1.0042087569348692,0.0014404058,0.0,pointwise confidence interval
temp,16,0.3333333333333002,1.0013516,0.9986533222728083,1.004057075552669,0.0013506413,0.0,pointwise confidence interval
temp,16,0.6333333333333009,1.0012631,0.9986267830740955,1.003906429974566,0.0012623295,0.0,pointwise confidence interval
temp,16,0.933333333333298,1.0011765,0.9986025863097038,1.0037569008011056,0.0011757351,0.0,pointwise confidence interval
temp,16,1.2333333333332988,1.0010917,0.998581159621012,1.0036085361324452,0.0010910966,0.0,pointwise confidence interval
temp,16,1.5333333333332995,1.0010092,0.9985629795062168,1.0034614545534521,0.0010087118,0.0,pointwise confidence interval
temp,16,1.8333333333333002,1.0009291,0.9985483976442227,1.0033156682592292,0.0009287633,0.0,pointwise confidence interval
temp,16,2.1333333333332973,1.0008518,0.9985377924267254,1.0031712597864173,0.00085148215,0.0,pointwise confidence interval
temp,16,2.433333333333298,1.0007774,0.9985314340753344,1.0030282484328787,0.0007770136,0.0,pointwise confidence interval
temp,16,2.7333333333332988,1.0007058,0.9985296577697167,1.0028867750968924,0.00070559606,0.0,pointwise confidence interval
temp,16,3.0333333333332995,1.0006375,0.998532661005745,1.0027468873239536,0.00063735247,0.0,pointwise confidence interval
temp,16,3.3333333333333,1.0005726,0.998540589684621,1.0026086621042916,0.0005723946,0.0,pointwise confidence interval
temp,16,3.6333333333332973,1.000511,0.9985535899686775,1.0024721986145773,0.00051084533,0.0,pointwise confidence interval
temp,16,3.933333333333298,1.0004529,0.9985717227910917,1.0023375994723924,0.00045278668,0.0,pointwise confidence interval
temp,16,4.233333333333299,1.0003984,0.998595054349147,1.0022049993849864,0.00039831921,0.0,pointwise confidence interval
temp,16,4.5333333333332995,1.0003476,0.9986235402929434,1.0020744498985734,0.00034744665,0.0,pointwise confidence interval
temp,16,4.8333333333333,1.0003003,0.9986571625399024,1.0019460957073445,0.00030023232,0.0,pointwise confidence interval
temp,16,5.133333333333297,1.0002568,0.9986958570192164,1.0018200231560566,0.0002566874,0.0,pointwise confidence interval
temp,16,5.433333333333302,1.0002168,0.9987395167295575,1.001696309443998,0.000216797,0.0,pointwise confidence interval
temp,16,5.733333333333299,1.0001806,0.9987880251166327,1.0015750264596686,0.00018053874,0.0,pointwise confidence interval
temp,16,6.033333333333296,1.0001478,0.9988412712094036,1.0014562330635,0.00014788657,0.0,pointwise confidence interval
temp,16,6.3333333333333,1.0001187,0.9988990699312517,1.0013399206865798,0.00011874363,0.0,pointwise confidence interval
temp,16,6.633333333333297,1.0000931,0.9989612976466952,1.0012261087392136,9.305775e-05,0.0,pointwise confidence interval
temp,16,6.933333333333302,1.0000707,0.9990277362536983,1.001114724861948,7.068366e-05,0.0,pointwise confidence interval
temp,16,7.233333333333299,1.0000516,0.9990982848348469,1.0010057732436382,5.157292e-05,0.0,pointwise confidence interval
temp,16,7.533333333333296,1.0000355,0.9991727204929468,1.000899096925438,3.5535544e-05,0.0,pointwise confidence interval
temp,16,7.8333333333333,1.0000225,0.9992508927085554,1.0007946231087264,2.2459775e-05,0.0,pointwise confidence interval
temp,16,8.133333333333297,1.0000122,0.9993325763156053,1.0006921450230537,1.2129545e-05,0.0,pointwise confidence interval
temp,16,8.433333333333302,1.0000044,0.9994176048059554,1.000591523967866,4.3921173e-06,0.0,pointwise confidence interval
temp,16,8.733333333333299,0.99999905,0.9995057434630459,1.0004925330232775,-9.834766e-07,0.0,pointwise confidence interval
temp,16,9.033333333333296,0.99999577,0.9995968030323581,1.0003949594450128,-4.198402e-06,0.0,pointwise confidence interval
temp,16,9.3333333333333,0.99999446,0.9996905203832617,1.0002985526647132,-5.5097044e-06,0.0,pointwise confidence interval
temp,16,9.633333333333297,0.9999948,0.9997866718195124,1.0002031046610773,-5.13345e-06,0.0,pointwise confidence interval
temp,16,9.933333333333302,0.9999966,0.9998849225460422,1.0001083024612403,-3.3937395e-06,0.0,pointwise confidence interval
temp,16,10.233333333333299,0.9999995,0.999985016591822,1.0000139479869996,-5.1781535e-07,0.0,pointwise confidence interval
temp,16,10.533333333333296,1.0000032,0.9999197687227949,1.0000866382975195,3.2000244e-06,0.0,pointwise confidence interval
temp,16,10.8333333333333,1.0000074,0.9998255073236888,1.0001893748382102,7.4245036e-06,0.0,pointwise confidence interval
temp,16,11.133333333333297,1.0000119,0.9997309446047455,1.0002928794783355,1.18725e-05,0.0,pointwise confidence interval
temp,16,11.433333333333302,1.0000163,0.9996358425455212,1.0003967273781624,1.6212463e-05,0.0,pointwise confidence interval
temp,16,11.733333333333299,1.0000201,0.9995399876659546,1.0005004839583065,2.0120293e-05,0.0,pointwise confidence interval
temp,16,12.033333333333296,1.0000234,0.9994431787974333,1.000603679851693,2.3260713e-05,0.0,pointwise confidence interval
temp,16,12.3333333333333,1.0000253,0.9993452138903437,1.0007058464609926,2.5298446e-05,0.0,pointwise confidence interval
temp,16,12.633333333333297,1.000026,0.9992459031573876,1.0008064655186502,2.5879592e-05,0.0,pointwise confidence interval
temp,16,12.933333333333302,1.0000247,0.9991450725369367,1.0009050550832455,2.4676323e-05,0.0,pointwise confidence interval
temp,16,13.233333333333299,1.0000213,0.9990425224367666,1.0010010617374299,2.1312386e-05,0.0,pointwise confidence interval
temp,16,13.533333333333296,1.0000155,0.9989380833370712,1.0010939913272399,1.545623e-05,0.0,pointwise confidence interval
temp,16,13.8333333333333,1.0000068,0.9988316012944114,1.0011833638470453,6.791204e-06,0.0,pointwise confidence interval
temp,16,14.133333333333297,0.9999949,0.9987228404666767,1.0012686246796367,-5.0775707e-06,0.0,pointwise confidence interval
temp,16,14.433333333333302,0.99997956,0.9986116342583399,1.001349328802335,-2.0455569e-05,0.0,pointwise confidence interval
temp,16,14.733333333333299,0.99996036,0.9984978003364694,1.0014250320608271,-3.9655715e-05,0.0,pointwise confidence interval
temp,16,15.033333333333296,0.999937,0.9983811127997337,1.0014952818134308,-6.301701e-05,0.0,pointwise confidence interval
temp,16,15.3333333333333,0.99990916,0.9982613282387588,1.0015596654583356,-9.086728e-05,0.0,pointwise confidence interval
temp,16,15.633333333333297,0.9998765,0.998138218303803,1.0016178225831163,-0.00012350082,0.0,pointwise confidence interval
temp,16,15.933333333333302,0.99983877,0.9980115535190296,1.0016694164684687,-0.00016120076,0.0,pointwise confidence interval
temp,16,16.2333333333333,0.99979573,0.9978810937702912,1.001714151137357,-0.00020423532,0.0,pointwise confidence interval
temp,16,16.533333333333296,0.9997471,0.997746548702579,1.0017517439898553,-0.00025289133,0.0,pointwise confidence interval
temp,16,16.8333333333333,0.9996926,0.997607647016955,1.0017819831691999,-0.00030741096,0.0,pointwise confidence interval
temp,16,17.133333333333297,0.99963206,0.9974641497044714,1.0018046769773976,-0.00036801025,0.0,pointwise confidence interval
temp,16,17.4333333333333,0.9995651,0.9973157675231763,1.0018196397426624,-0.00043492764,0.0,pointwise confidence interval
temp,16,17.7333333333333,0.9994919,0.9971622674775775,1.0018267864401977,-0.0005083233,0.0,pointwise confidence interval
temp,16,18.033333333333296,0.99941176,0.9970033590050422,1.0018259708653596,-0.00058841705,0.0,pointwise confidence interval
temp,16,18.3333333333333,0.99932486,0.9968388208241193,1.0018171269297493,-0.00067535415,0.0,pointwise confidence interval
temp,16,18.633333333333297,0.99923104,0.9966684468208665,1.001800233447534,-0.0007692501,0.0,pointwise confidence interval
temp,16,18.9333333333333,0.99913013,0.9964920349797677,1.0017752431606604,-0.00087023154,0.0,pointwise confidence interval
temp,16,19.2333333333333,0.99902207,0.9963094062898847,1.00174213838013,-0.0009783991,0.0,pointwise confidence interval
temp,16,19.533333333333296,0.99890685,0.9961204345317404,1.0017009308739397,-0.0010938123,0.0,pointwise confidence interval
temp,16,19.8333333333333,0.99878424,0.9959250326054802,1.001651638256982,-0.0012165084,0.0,pointwise confidence interval
temp,16,20.133333333333297,0.99865437,0.9957231170547262,1.0015942823301227,-0.0013465211,0.0,pointwise confidence interval
temp,16,20.4333333333333,0.9985173,0.9955147007434226,1.0015289525443558,-0.0014838018,0.0,pointwise confidence interval
